tweetText,stance_israel,authorUsername
"The Israel Defense Force has Confirmed that 19 y/o Noa Marciano, an IDF Soldier who was taken Hostage by Hamas during the Surprise Attack against Southern Israel on October 7th has Died and that her Family has been Notified; the “Al-Qassam Brigades” of Hamas released a Video…",1,@sentdefender
"My heart breaks for the three American heroes we’ve lost at the hands of Iran’s terror network. These courageous, devoted soldiers were some of the very best among us.

Read my full statement ",0,@SenKatieBritt
Wishing Jewish communities around the world a peaceful #YomKippur! May you have a meaningful day of prayer and an easy fast.,0,@RepJohnLarson
"Today, I joined 60 of my colleagues led by 
@RepPressley
 and 
@RepRaskin
 in a letter to 
@SecBlinken
 urging the 
@StateDept
 to affirm US opposition to forced displacement of Palestinians from Gaza.",-1,@RepMarcyKaptur
"I will continue to condemn all extremist actions, and oppose any efforts designed to undermine the existential fight against Hamas and efforts to achieve a negotiated two-state solution.",1,@RepSchneider
"McCarthy already got his meeting w/ Biden and they struck a deal to keep gov open months ago. GOP held the entire US gov hostage in exchange for cuts & forced restart of student loan payments.

Deal is done. Biden held his end. Nothing to relitigate. McCarthy can go pound sand",0,@AOC
No one should be persecuted because of their faith - We see this even more now with the carnage in Israel.,1,@SenatorLankford
My colleagues and I sent a letter to President Biden urging him to rescind his directives that are intended to undermine Israel.,1,@SenTomCotton
"Threats to Israel are threats to peace and freedom everywhere. 

We stand united with our strongest ally, condemning the Hamas terrorism and upholding our shared values. 

I will never waver in my support for Israel!

",1,@RepEricBurlison
"Progressive 
@RepBarbaraLee
 says Israel aid must be conditioned: “The president must continue to hold Israel accountable, continue to tell Netanyahu in no uncertain terms that what’s taking place is against the rules of warfare… The leverage the U.S. has is very clear to me.”",-1,@abbydphillip
"I unequivocally condemn Hamas's attack on Israeli civilians, which has included the kidnapping and killing of children and seniors in their homes.

The world must stand with Israel as it protects its people. I know that the U.S. Congress will.",1,@RepMikeLevin
Tragic to see a country as important as #Colombia whose extraordinary people have suffered so much at the hands terrorists currently has a President who condemns Israel and compares it’s leaders to Nazis’s while offering justification & support Hamas,1,@marcorubio
"It’s time to have a serious conversation about the ease of illicit activity in the current cryptocurrency ecosystem.

My op-ed on how Congress can prevent future crypto-financed terrorism ",0,@RepCasten
"It's time for a pause in this conflict so significant humanitarian aid can be delivered into Gaza, trapped aid workers can be evacuated, & the release of hostages can be negotiated.",-1,@RepJillTokuda
"From a former special ops commander, this is a regional coordinated conflict, and I don't think one should take for granted that recently we saw coordinated maritime operations with Russia, China and Iran in the Persian Gulf.

READ: 
https://foxnews.com/politics/navy-seal-turned-gop-lawmaker-special-ops-hostages-rescue-israel-would-take-considerable-effort…",1,@RepRyanZinke
With news the Maine mass murderer is a rightwing extremist a reminder that when Democrats voted last year to crackdown on domestic terrorists 99.5% of republicans in Congress voted no and then killed the bill.,0,@BillPascrell
"It was an honor to join the Jewish Federation of the Bluegrass, Rabbi David Wirtschafter, Rabbi Shani Abranowitz and many other friends at the Temple Adath Israel in Lexington this evening for a solidarity gathering in the aftermath of the invasion of and violence perpetrated…",1,@RepAndyBarr
"I spoke on the House floor to remind the world that Naama Levy, a 19-year old solider who began her IDF service 2 days before the Hamas attacks, is still held hostage.

Naama is a daughter, sister, and friend who dedicated her summers to peacebuilding. We must bring her home.",1,@RepLoisFrankel
"I am proud to support this as an important first step in assisting our ally, Israel. However, it is critical that the Biden Administration continue to support Israel as they seek to eradicate Hamas, that all hostages held by Hamas in Gaza be released, that support for…",1,@RepLaHood
"I visited with Jerusalem Deputy Mayor Fleur Hassan-Nahoum yesterday to discuss our nations’ shared security priorities. Earlier that morning, I joined Republican and Democrat members for a private screening of video footage from the October 7th Hamas attacks.",1,@RepBost
"Israel, the West Bank, and Gaza: U.S. citizens in Israel who need assistance: https://cacms.state.gov/s/crisis-intake.

The Erez Crossing between Israel and Gaza is closed. U.S. citizens in Gaza who wish to leave and can do so safely are advised to check the status of the Rafah Crossing into…",0,@TravelGov
"For millennia, the Jewish people have been subject to prejudice, hate, and violence.

Hamas will pursue its genocidal, antisemitic mission to fight and kill Jews. Hamas will not yield, and neither can we.

We will stand by our ally, Israel, have their back.",1,@RepStenyHoyer
"(3/3)This is why I stand with President Biden in fully supporting the emergency security package for Israel. This measure is not just about immediate defense needs, but about maintaining stability in a volatile region.",1,@RepShriThanedar
"The terrorist attack against Israel is an outrageous violation of international law, and must be unequivocally condemned by the international community. We must stand with Israel and the Israeli people, and support them as they defend their security and safety.",1,@RepBrownley
"Thanks to 
@POTUS
' leadership, trucks carrying life-saving humanitarian assistance for Palestinian civilians are arriving in Gaza. Our work continues to ensure water, food, and medical supplies reach innocent Palestinian families and children in need.",0,@ChrisCoons
"The US has a long history of smearing, persecuting & even jailing war dissidents.

But attempting to shut up criticism of Israel & our involvement by me and people like 
@RepThomasMassie
 with smears of anti-semitism is as insidious as it is predictable.

Too bad I keep receipts.",-1,@HannahDCox
"I’ll 100% support Israel. Our best ally in Middle East, and the only democracy in the Middle East. They were targeted on 7 Oct, and have every right to respond.",1,@RepDonBacon
Iran poses a grave threat to peace and security in the Middle East. It's more important than ever before to stand by our allies in the region.,1,@RepLisaMcClain
We need to let the Israelis decide how to handle this best. (2/2),1,@SenatorHagerty
"The 
@HouseGOP
 stands unequivocally with our great ally Israel.
For Extreme Democrats, the same cannot be said.",1,@RepStefanik
"On Holocaust Remembrance Day, let us reflect on the unimaginable horrors of the Holocaust. 

May we ensure that history's lessons guide us towards a commitment to never allow such an atrocity to happen to the Jewish people, or any people, ever again. #HolocaustRemembranceDay",0,@RepMTG
"The US deployed a nuclear sub, much like the one I served on, in the Middle East.

The forces in the region have no ability to detect it. They have no ability to defend against it. It’s the most feared weapon in our arsenal.

𝗥𝗲𝗺𝗲𝗺𝗯𝗲𝗿:
Deterrence is cheaper than war.",0,@RepWilliams
This anti-semitic behavior and rhetoric is utterly abhorrent and unacceptable. Tennessee proudly stands with the Jewish community and unequivocally condemns this activity.,1,@SenatorHagerty
"$88,000 of economic stimulus is flowing to my district this week!

I voted against sending $14+ billion of your money to a new war in the Middle East,

So lobbyists for Israel are running TV and radio ads against me.

They can pound sand. We are broke. Also, should this be legal?",-1,@RepThomasMassie
".
@brianschatz
, 
@SenPeterWelch
, 
@ChrisVanHollen
, 
@timkaine
, 
@CoryBooker
 call on Biden to urge Israel and Egypt to allow journalists into Gaza and protect press freedom",-1,@Bsamuels0
Joe Biden is mocking American citizens by allowing illegal immigrants to fly through our airports with no identification while requiring ID from Americans. We have no idea who the military-aged men from the Middle East are or how they got to Mexico to cross our border without ID.,0,@RepMaryMiller
